Gene,AccNum,seqlogo_logL_L24_t1,seqlogo_logL_S15_t0,seqlogo_logL_S15_t1,seqlogo_logL_S15_t2,TIS,MFE_fpUTR_normed,MFE_fpUTRandORF_normed,ER_L24_t1_logFC,ER_L24_t1_change,ER_S15_t0_logFC,ER_S15_t0_change,ER_S15_t1_logFC,ER_S15_t1_change,ER_S15_t2_logFC,ER_S15_t2_change,fpUTR_gc_percent
PTCD2,NM_024754,-25.156151221363316,-23.6603261400428,-23.43639098767881,-25.11333180534121,70.0,-0.086875,-0.3275,0.0097364054639577,No,-0.000286713905749824,No,-0.04679108,No,0.05980284,No,0.5
CBX6,NM_014292,-25.162875720247232,-23.660618388163535,-23.436973908126678,-25.115013891524196,86.0,-0.5835416666666666,-0.4928688524590164,0.0581041112798989,No,0.345223978345614,No,0.23723229745399804,No,0.121591209665825,No,0.7986111111111112
RNF13,NM_007282,-25.16287572024724,-23.660765806015853,-23.43760583003078,-25.117937985756107,93.0,-0.41705357142857147,-0.40751131221719455,-0.169579540922302,No,-0.37943911311077505,No,-0.47057170000000004,No,-0.35019770000000006,No,0.6173469387755102
GSE1,NM_014615,-25.164347988567492,-23.661061620246674,-23.438118978472012,-25.11988920588737,66.0,-0.5195419847328244,-0.4769889502762431,0.213002298781345,No,0.462023678994401,No,0.4170202,No,0.08816239999999999,No,0.6984732824427481
KIF2A,NM_001243952,-25.164936050919053,-23.66262423956747,-23.44031816916136,-25.122392336105484,92.0,-0.3605923344947735,-0.3459792284866469,-0.57523582184321,No,-0.443182451640943,No,-0.422445922180623,No,-0.142342035096852,No,0.6306620209059234
CSDE1,NM_001242891,-25.16672017271255,-23.663942750847287,-23.44090363797602,-25.12338214119471,81.0,-0.31210727969348656,-0.2934887459807074,-0.395574675030943,No,-0.13380935920808398,No,-0.17584160000000001,No,-0.00712513,No,0.4578544061302682
PRR11,NM_018304,-25.169161803713425,-23.66441744809377,-23.442544440279303,-25.123803105208502,78.0,-0.33868589743589744,-0.2903883495145631,0.12508636983489801,No,-0.167522190853005,No,-0.0145846528876423,No,-0.02891176,No,0.5416666666666666
EEA1,NM_003566,-25.169390401268426,-23.664530467584747,-23.446240359455786,-25.12783649154409,102.0,-0.4686792452830189,-0.4166849315068493,-0.6056131221477471,No,-0.570152332744309,No,-0.6546655,No,0.4912835,No,0.7471698113207547
RIOX2,NM_001042533,-25.17475778921755,-23.6648591382802,-23.45060868328011,-25.128424553895645,69.0,-0.5180935875216638,-0.5054505169867061,0.19301279615725897,No,-0.0153721083959385,No,0.0522094195396982,No,-0.354006426469527,No,0.6845753899480069
GLRX2,NM_016066,-25.17677050856605,-23.667849697008386,-23.45157084686911,-25.128680082288014,65.0,-0.2539495798319328,-0.27881944444444445,0.0654404466554469,No,-0.226563263118684,No,0.0243418680152491,No,0.158789,No,0.4096638655462185
TRIM4,NM_033017,-25.181224858915428,-23.66793237737173,-23.453160955101506,-25.129896822215905,79.0,-0.4053266331658291,-0.4124749163879599,-0.0625652211095324,No,-0.224855369435939,No,-0.395728606064858,No,-0.0758012,No,0.6683417085427136
FAM98C,NM_174905,-25.181224858915428,-23.66803553318408,-23.453576122926034,-25.12993954174087,42.0,-0.018947368421052633,-0.4854621848739496,0.784893605199275,No,0.9344743576411179,No,0.559522214376814,No,0.699671127369019,No,0.631578947368421
ALAS1,NM_000688,-25.183739177882146,-23.66888202716465,-23.460018186520337,-25.13313443263739,80.0,-0.4102094240837696,-0.3968464730290456,-0.0260036016414499,No,0.0718174158732396,No,0.02067245,No,-0.05683175,No,0.6047120418848168
NFKB2,NM_001288724,-25.185138758236565,-23.669504133676615,-23.460590714533964,-25.133372556224646,78.0,-0.5051865008880995,-0.4672398190045248,0.10858074094902599,No,0.547253270725959,No,0.4724192,No,0.2023904,No,0.6962699822380106
FAM49B,NM_001353259,-25.186592246864553,-23.671200497494073,-23.46288932837999,-25.13353451265873,96.0,-0.4354428571428571,-0.4176625,-0.198720663913573,No,-0.241286348752917,No,-0.27742275274030603,No,-0.122878278743933,No,0.59
L3MBTL3,NM_032438,-25.18919302856461,-23.671216631072284,-23.464445689218802,-25.13473571400436,101.0,-0.3507692307692308,-0.33483673469387754,-0.38582914570805893,No,-0.409530198111358,No,-0.32514879999999996,No,-0.204311,No,0.5666666666666667
FANCM,NM_020937,-25.18919302856461,-23.673703627712193,-23.46585586221931,-25.135804661193266,81.0,-0.3779569892473118,-0.3775129533678757,-0.5014333501827579,No,-0.0389008306187281,No,-0.1135922,No,0.428562,No,0.5698924731182796
SLC35A3,NM_012243,-25.190009688471164,-23.68138650240067,-23.467912410788607,-25.136204741214605,92.0,-0.4936989795918367,-0.4432520325203253,-0.326664832257758,No,-0.506483238632248,No,-0.576778884313824,No,-0.590670045579842,No,0.7040816326530612
TAF1A,NM_001201536,-25.192037980696842,-23.684536615793398,-23.47001996283675,-25.138649613325494,86.0,-0.35148325358851673,-0.33071197411003234,-0.5563630085326441,No,-0.24294133365465,No,-0.15379704942286498,No,-0.5238455,No,0.5598086124401914
AKAP13,NM_006738,-25.192107427552664,-23.6846493190448,-23.470974481136068,-25.140091913204888,76.0,-0.4622164948453608,-0.3937755102040816,-0.326559834373045,No,0.0689489805805849,No,0.08821407,No,-0.1390908,No,0.7268041237113402
FKBPL,NM_022110,-25.19364737891399,-23.685605368524374,-23.471800942300693,-25.141502682307905,62.0,-0.32966666666666666,-0.3107297297297297,0.218174057744935,No,0.186746390958597,No,0.2554055,No,0.2167631,No,0.5962962962962963
LARS2,NM_015340,-25.194789014068732,-23.68793381621353,-23.47229699476409,-25.14520701387166,118.0,-0.3416756756756757,-0.3334736842105263,0.0171155790372937,No,-0.25833599292084697,No,-0.5441149000000001,No,-0.09472726,No,0.5243243243243243
ZNF394,NM_032164,-25.197389795768785,-23.688744725705337,-23.474308448045303,-25.14536897030573,93.0,-0.33153488372093026,-0.3832063492063492,-0.186029706328776,No,0.15060633428717998,No,0.0019220670000000002,No,0.4068474,No,0.5720930232558139
KRTCAP2,NM_173852,-25.204941385532745,-23.68902425514424,-23.47454119072691,-25.14692552262936,54.0,-0.3088461538461538,-0.39436507936507936,0.49906836737712396,No,0.577691146463923,No,0.7770521,No,0.23411210000000002,No,0.6538461538461539
FAM118B,NM_024556,-25.207542167232805,-23.689319479654635,-23.475926378118142,-25.14887674276062,76.0,-0.3828415300546448,-0.3858303886925795,-0.216423357559673,No,-0.04295563091795101,No,-0.24436377219469899,No,0.17625829999999998,No,0.6065573770491803
CD74,NM_001025159,-25.207542167232805,-23.690125799293646,-23.476701765910306,-25.149699449512084,100.0,-0.3506417112299465,-0.3225435540069686,0.7466748395699009,No,0.32768807686566603,No,0.41390540000000003,No,-0.01850907,No,0.6042780748663101
NIPA2,NM_001184889,-25.20998379823368,-23.690158992786355,-23.477490217179948,-25.151553018161408,82.0,-0.4038389731621937,-0.3928422152560083,-0.016106645272271004,No,-0.345978269750105,No,-0.3752882,No,-0.08933409,No,0.5472578763127188
NRF1,NM_001293163,-25.211996517582183,-23.690348219223395,-23.479255224291137,-25.15584027017303,52.0,-0.5275,-0.4270258620689655,-0.198193400721035,No,0.40015216736570897,No,0.6039409,No,0.5649718,No,0.7424242424242424
DUS2,NM_017803,-25.212240688014358,-23.6926410145463,-23.47928437754872,-25.15892707861412,101.0,-0.3984387351778657,-0.3918976897689769,0.0416426632256242,No,0.026217966924492995,No,-0.08890893,No,-0.4010694,No,0.6027667984189723
NCDN,NM_014284,-25.212272726460494,-23.69272858670799,-23.483380508424826,-25.16153390715909,94.0,-0.3605263157894737,-0.3717635270541082,0.20494136320092898,No,0.548911228357886,No,0.6054874,No,0.3971199,No,0.606516290726817
POLQ,NM_199420,-25.213309635203267,-23.69447892528836,-23.48379242148567,-25.16153390715909,89.0,-0.4613953488372093,-0.45017467248908294,-0.453144707732385,No,-0.264666466887591,No,-0.34465499037292197,No,0.155052275542447,No,0.6434108527131783
CASS4,NM_001164116,-25.217592503086305,-23.69505839511879,-23.484821294635076,-25.16338747580841,85.0,-0.30577777777777776,-0.3325230769230769,-0.329687774690405,No,0.19740223351926997,No,-0.2334641,No,0.1264451,No,0.4577777777777778
C16orf91,NM_001272051,-25.221506402407442,-23.69731888428816,-23.485429566443372,-25.16657631986002,97.0,-0.3488311688311688,-0.4851412429378532,0.7908345989744789,No,1.5080774288413101,enrich,1.4322979999999998,enrich,0.6330253,No,0.6493506493506493
IFNAR2,NM_001289125,-25.225144092850265,-23.698181922564764,-23.487711617543912,-25.16907945007814,100.0,-0.4417530864197531,-0.40657425742574255,-0.13087358307063698,No,-0.4404934521274221,No,-0.4008313,No,-0.033167699999999994,No,0.6666666666666666
ZSCAN9,NM_001199479,-25.225560672735487,-23.699946933217426,-23.491780047140622,-25.1699021568296,100.0,-0.34,-0.3214186851211073,0.0354054680893834,No,-0.00471114735163512,No,-0.2955502,No,0.21638139999999997,No,0.6031746031746031
PIGW,NM_178517,-25.225560672735487,-23.70098079211897,-23.49200925942461,-25.172005207026377,75.0,-0.4946108490566038,-0.4775105485232067,0.107606504957503,No,-0.505400501781163,No,-0.3822055,No,-0.28608629999999996,No,0.6839622641509434
DHX34,NM_014681,-25.227414241384807,-23.70206909455505,-23.49337449051205,-25.17295692682456,74.0,-0.3385386819484241,-0.36011135857461024,0.299645952281677,No,0.31611475196631106,No,0.26183470947765103,No,0.38075605696222403,No,0.498567335243553
TNS1,NM_022648,-25.227414241384807,-23.702127785199092,-23.49584516549244,-25.173377890838356,84.0,-0.3696482412060302,-0.3793373493975904,0.34858120046951696,No,0.539866166684474,No,0.41842671110339,No,0.2037325,No,0.628140703517588
GIGYF2,NM_015575,-25.230015023084864,-23.704240182425558,-23.49838953621592,-25.173377890838356,98.0,-0.3141246290801187,-0.32254004576659034,-0.191936688815605,No,-0.25376981621767103,No,-0.14196620758785802,No,-0.18205220000000003,No,0.4807121661721068
EPC2,NM_015630,-25.23084725586859,-23.704757792207502,-23.500860198108334,-25.173377890838356,81.0,-0.2611111111111111,-0.3307086614173229,-0.400138893562428,No,-0.12403002433894601,No,-0.25805333472245,No,0.0871671126655926,No,0.6296296296296297
RAB9A,NM_004251,-25.233928922406,-23.70668432018016,-23.50091957059589,-25.17395642715764,105.0,-0.4000353356890459,-0.36953002610966057,0.00987263727036379,No,-0.534178993215049,No,-0.27937740000000005,No,-0.171579,No,0.6042402826855123
RNPC3,NM_017619,-25.23530160621797,-23.708241953662125,-23.502881499745964,-25.17395642715764,123.0,-0.20939130434782607,-0.2993023255813953,-0.28276505352451503,No,0.299395158654361,No,0.165725765594535,No,-0.17177320000000001,No,0.45217391304347826
PDHA2,NM_005390,-25.239584474101008,-23.708246051426592,-23.504471261775503,-25.174675435582262,83.0,-0.3104761904761905,-0.3961963190184049,-0.7737141818721129,No,-0.6646941883718989,No,-1.328224,deplete,-0.3743577,No,0.6349206349206349
CAMTA2,NM_001171167,-25.24082814486627,-23.710251752511315,-23.505664165154304,-25.175809995806965,66.0,-0.4466019417475728,-0.449375,0.373166008042494,No,0.393746696326209,No,0.670538,No,0.10349189999999998,No,0.7135922330097088
GFI1B,NM_004188,-25.24089759172209,-23.710647331299878,-23.509736487786235,-25.17645955737576,83.0,-0.3137212121212121,-0.3241513513513513,0.589241727868369,No,0.36481108529163203,No,0.427389,No,-0.06407859,No,0.49454545454545457
PIK3CB,NM_006219,-25.24390981140368,-23.714605196868963,-23.512944503638746,-25.177047619727315,57.0,-0.12375,-0.27543103448275863,-0.41684988516539295,No,-0.545157362439571,No,-0.6280446999999999,No,0.06478911,No,0.625
LCLAT1,NM_001304445,-25.245763380053006,-23.715789159297515,-23.515392124872278,-25.177870326478782,88.0,-0.3147971781305115,-0.3144377811094453,-0.0985157802014158,No,-0.44618286127559903,No,-0.5631836914320261,No,-0.261864329189231,No,0.5238095238095238
ATXN3,NM_004993,-25.245763380053006,-23.716212525080838,-23.516055204135935,-25.17815116959101,76.0,-0.32884057971014496,-0.29846153846153844,-0.42733711318437395,No,-0.206552236139073,No,-0.29403850000000004,No,0.07983234,No,0.6811594202898551
TEX10,NM_017746,-25.246424130370393,-23.71734416242829,-23.51695154027492,-25.181736614476605,111.0,-0.4706046511627907,-0.3791428571428572,-0.451501143745854,No,-0.44488975852029206,No,-0.3988599,No,-0.22840439999999998,No,0.6837209302325581
KIAA1551,NM_018169,-25.246824210391733,-23.71842398297132,-23.51965519366968,-25.18232467682816,98.0,-0.25615942028985506,-0.24344357976653694,-0.373040121700702,No,-0.34510592902913506,No,-0.47491239999999996,No,0.011136499999999999,No,0.4178743961352657
OGFRL1,NM_001324266,-25.250265341725694,-23.72131631309401,-23.521089633202607,-25.18232467682816,102.0,-0.6312727272727273,-0.6018991596638655,-0.17155643128705497,No,0.7369942218625329,No,0.640065192290462,No,0.913277875638624,No,0.7878787878787878
STYXL1,NM_001317785,-25.253731549702177,-23.722872222184805,-23.52679188721091,-25.184427727024943,84.0,-0.4540173410404624,-0.4120627802690583,-0.295098880130792,No,0.14044393170089498,No,-0.06244964,No,-0.01871264,No,0.6560693641618497
FAM198B,NM_016613,-25.253731549702177,-23.724497410982213,-23.527521110195327,-25.18537944682312,98.0,-0.254358407079646,-0.2769202898550725,0.473300480216145,No,0.22289493987106898,No,0.7681772,No,0.5422521,No,0.4358407079646018
HERC4,NM_022079,-25.25396014725718,-23.72540700599677,-23.529505302982894,-25.18602900839191,104.0,-0.2487138263665595,-0.2925304136253041,-0.566154268976449,No,-0.5140673386447531,No,-0.7131502,No,-0.46223909999999996,No,0.5755627009646302
CLEC11A,NM_002975,-25.25900255995812,-23.73428571581801,-23.531163806577702,-25.187097955580818,71.0,-0.3361797752808989,-0.42672661870503603,0.693661934428954,No,0.622477549514714,No,0.8046095999999999,No,0.3684107,No,0.6067415730337079
PPIG,NM_004792,-25.25982965083816,-23.73563174743207,-23.53455405553841,-25.19052144403234,97.0,-0.38859090909090893,-0.34021875,-0.5567651327418499,No,-0.5477028519706171,No,-0.5499758000000001,No,-0.034660699999999996,No,0.5318181818181819
SNRPF,NM_003095,-25.26209979937269,-23.736535389541693,-23.53487017639675,-25.192795976695447,89.0,-0.4114685314685315,-0.3431687242798354,0.31030968303765605,No,-0.00296859999611798,No,0.128035307530915,No,0.26504609999999995,No,0.6153846153846154
SKIL,NM_005414,-25.26209979937269,-23.73761403197445,-23.535249533144327,-25.193747696493634,80.0,-0.2494241573033708,-0.2621551724137931,-0.59362280417307,No,-0.48587523811138006,No,-0.44974440000000004,No,-0.1587168,No,0.38764044943820225
BCL2L13,NM_015367,-25.26291645927925,-23.73774672543065,-23.53685810822261,-25.19399717804109,105.0,-0.4392067988668555,-0.4091390728476821,0.0593565024152361,No,0.18141296194135997,No,0.32126740000000004,No,0.1775454,No,0.6373937677053825
DNAJA1,NM_001539,-25.263301000718325,-23.73784902198846,-23.53702996134612,-25.19415913447516,80.0,-0.4671204188481675,-0.3808247422680412,-0.454232899436265,No,-0.27175097981727697,No,-0.3022051816716789,No,-0.05397243,No,0.7015706806282722
DCLRE1A,NM_014881,-25.26470058107275,-23.73808019241569,-23.537861681951338,-25.194478062878442,108.0,-0.3286363636363636,-0.3164285714285714,-0.595411498415207,No,-0.22496038086555897,No,-0.4630152,No,-0.06600181,No,0.4381044487427466
TMEM14C,NM_001165258,-25.266382667255737,-23.73850996795173,-23.541272630270075,-25.19497579438172,114.0,-0.3972207792207793,-0.3984329896907217,0.16905756859171,No,-0.17995762476358604,No,-0.12700424299209598,No,-0.014337649896357002,No,0.6753246753246753
E2F8,NM_024680,-25.266382667255737,-23.73977020099092,-23.541471070376435,-25.203807727590995,78.0,-0.3092911877394636,-0.3083279742765273,-0.13057916902793598,No,0.20269035040977101,No,0.317659856678093,No,-0.00478221577694531,No,0.4674329501915709
ZNF236,NM_007345,-25.26655414972208,-23.74009453262618,-23.5440375247504,-25.20544709424901,90.0,-0.26651515151515154,-0.2709731543624161,-0.45383701853019603,No,-0.0814393557073783,No,-0.06055879,No,-0.1791905,No,0.43434343434343436
PAK1,NM_001128620,-25.267214900039463,-23.741615847248003,-23.545005289046927,-25.20544709424901,78.0,-0.4280112570356473,-0.396129541864139,-0.27881837296623996,No,-0.11723573213973401,No,-0.01228068,No,-0.1902398,No,0.7054409005628518
RBM39,NM_001323423,-25.26823623590506,-23.742891089075297,-23.545111193670557,-25.207398314380274,40.0,-0.322419512195122,-0.31777777777777777,-0.539648063325453,No,-0.347052759665057,No,-0.517405,No,-0.15449279999999999,No,0.5073170731707317
AHSP,NM_016633,-25.27085259048229,-23.743960036264202,-23.54552731068031,-25.20764248481245,110.0,-0.27408695652173914,-0.28967441860465115,0.336493493125534,No,0.182155581347545,No,0.29439640000000006,No,0.3188885,No,0.48695652173913045
WDR89,NM_001258272,-25.272252170836712,-23.744863847585417,-23.546410730780963,-25.20950136457705,70.0,-0.3658792650918635,-0.36119489559164736,-0.566965917533027,No,-0.46787903607819,No,-0.6397869,No,-0.02931845,No,0.515748031496063
NEK1,NM_001199397,-25.273934257019697,-23.74547037903356,-23.54685941237484,-25.21032407132852,88.0,-0.3472145328719723,-0.3380088495575221,-0.535620075359248,No,-0.47253697512608295,No,-0.3995697,No,-0.17074920000000002,No,0.5570934256055363
N4BP2L2,NM_001320836,-25.27435083690491,-23.745686899950968,-23.54926766787582,-25.21131221370141,88.0,-0.295,-0.26043165467625895,-0.389038611167629,No,-0.35149678092571995,No,-0.37654748992186704,No,0.143767874996137,No,0.4943820224719101
MNDA,NM_002432,-25.28044893804089,-23.74745430585891,-23.549452999417657,-25.21209683516183,92.0,-0.22901818181818184,-0.23754666666666666,-0.742562935051605,No,-0.442283523054791,No,-0.5967311,No,-0.3899968,No,0.3709090909090909
GOLPH3L,NM_018178,-25.28701752733565,-23.747738370640093,-23.550437665320462,-25.21419988535861,102.0,-0.2895391705069124,-0.2578548895899053,-0.495666393351433,No,-0.174147867612496,No,-0.400559660657288,No,-0.0941638690219819,No,0.4976958525345622
VIPAS39,NM_001193314,-25.29276942242893,-23.74819003016909,-23.55103879028584,-25.21670301557673,81.0,-0.38545787545787547,-0.3847678018575851,-0.416135140638265,No,0.115355329615778,No,-0.1798201,No,-0.08924695,No,0.5641025641025641
PAPOLG,NM_022894,-25.29287145803945,-23.748561571603233,-23.552536850644284,-25.21786961424757,92.0,-0.3320481927710844,-0.3176790830945559,-0.447498126945851,No,-0.4516809499148521,No,-0.4534263,No,-0.1538928,No,0.5622489959839357
CNTROB,NM_001037144,-25.29287145803945,-23.74942406998148,-23.552884127960052,-25.21786961424757,105.0,-0.4240240240240241,-0.4174340309372157,0.461814870182444,No,0.205556901228764,No,0.635926,No,0.1739895,No,0.5855855855855856
SNRK,NM_017719,-25.294553544222435,-23.750377964705528,-23.55341154241639,-25.21786961424757,113.0,-0.3727710843373494,-0.3661574074074074,-0.22651851445876603,No,0.05883783287441201,No,-0.05076383,No,0.0029276709999999997,No,0.5271084337349398
FAM204A,NM_022063,-25.294553544222435,-23.7512778078424,-23.553503697874998,-25.21787566109248,72.0,-0.3837453183520599,-0.3430790190735695,-0.13825259955528602,No,0.229105796515887,No,0.42370904577199,No,0.609380941495803,No,0.5580524344569289
